Date,Nifty
03-01-2000,1592.2
04-01-2000,1638.7
05-01-2000,1595.8
06-01-2000,1617.6
07-01-2000,1613.3
10-01-2000,1632.95
11-01-2000,1572.5
12-01-2000,1624.8
13-01-2000,1621.4
14-01-2000,1622.75
17-01-2000,1611.6
18-01-2000,1606.7
19-01-2000,1634.85
20-01-2000,1601.1
21-01-2000,1620.6
24-01-2000,1613.6
25-01-2000,1586.4
27-01-2000,1603.9
28-01-2000,1599.1
31-01-2000,1546.2
01-02-2000,1549.5
02-02-2000,1588
03-02-2000,1597.9
04-02-2000,1599.75
07-02-2000,1636.6
08-02-2000,1662.75
09-02-2000,1689.65
10-02-2000,1711.2
11-02-2000,1756
14-02-2000,1744.5
15-02-2000,1702.55
16-02-2000,1711.1
17-02-2000,1742.1
18-02-2000,1717.8
21-02-2000,1753.5
22-02-2000,1739.05
23-02-2000,1696.4
24-02-2000,1732
25-02-2000,1710.45
28-02-2000,1722.55
29-02-2000,1654.8
01-03-2000,1712.7
02-03-2000,1696.55
03-03-2000,1656
06-03-2000,1688.5
07-03-2000,1702.75
08-03-2000,1666.35
09-03-2000,1646.25
10-03-2000,1602.75
13-03-2000,1560.7
14-03-2000,1567.05
15-03-2000,1620.1
16-03-2000,1562.2
21-03-2000,1556.6
22-03-2000,1589.6
23-03-2000,1553.4
24-03-2000,1569.55
27-03-2000,1562.95
28-03-2000,1568.6
29-03-2000,1558.25
30-03-2000,1549.5
31-03-2000,1528.45
03-04-2000,1534.75
04-04-2000,1428.1
05-04-2000,1434.65
06-04-2000,1452.95
07-04-2000,1557.15
10-04-2000,1613
11-04-2000,1624.65
12-04-2000,1592.7
13-04-2000,1518.65
17-04-2000,1443.55
18-04-2000,1414.8
19-04-2000,1404.95
20-04-2000,1415.65
24-04-2000,1388
25-04-2000,1359.45
26-04-2000,1436.1
27-04-2000,1416.9
28-04-2000,1406.55
02-05-2000,1333.45
03-05-2000,1316.05
04-05-2000,1380.55
05-05-2000,1422.4
08-05-2000,1365.05
09-05-2000,1378.55
10-05-2000,1363.15
11-05-2000,1304.55
12-05-2000,1282.8
15-05-2000,1299.25
16-05-2000,1306.85
17-05-2000,1311.65
18-05-2000,1293.4
19-05-2000,1268
22-05-2000,1233
23-05-2000,1224.4
24-05-2000,1235.9
25-05-2000,1247.65
26-05-2000,1275.35
29-05-2000,1311.05
30-05-2000,1344.85
31-05-2000,1380.45
01-06-2000,1349
02-06-2000,1389.25
05-06-2000,1404.6
06-06-2000,1421.75
07-06-2000,1430.35
08-06-2000,1463.65
09-06-2000,1467.2
12-06-2000,1440.4
13-06-2000,1432.9
14-06-2000,1435.5
15-06-2000,1445.25
16-06-2000,1477.3
19-06-2000,1498.75
20-06-2000,1507.1
21-06-2000,1475.15
22-06-2000,1488.25
23-06-2000,1472.2
26-06-2000,1451.65
27-06-2000,1454.3
28-06-2000,1470
29-06-2000,1492.35
30-06-2000,1471.45
03-07-2000,1495.25
04-07-2000,1511.3
05-07-2000,1526.05
06-07-2000,1516.8
07-07-2000,1517.6
10-07-2000,1509.65
11-07-2000,1518.55
12-07-2000,1533.35
13-07-2000,1522.6
14-07-2000,1509.75
17-07-2000,1479.65
18-07-2000,1463.1
19-07-2000,1435.8
20-07-2000,1424.2
21-07-2000,1397.25
24-07-2000,1317.75
25-07-2000,1348.9
26-07-2000,1318.25
27-07-2000,1338.05
28-07-2000,1333.8
31-07-2000,1332.85
01-08-2000,1326.85
02-08-2000,1331.9
03-08-2000,1321.25
04-08-2000,1318.55
07-08-2000,1310.8
08-08-2000,1345.6
09-08-2000,1344.95
10-08-2000,1328
11-08-2000,1310.75
14-08-2000,1317.9
16-08-2000,1351.45
17-08-2000,1341.4
18-08-2000,1358.05
21-08-2000,1370.25
22-08-2000,1381.2
23-08-2000,1386.05
24-08-2000,1386.95
25-08-2000,1381.25
28-08-2000,1369.85
29-08-2000,1367.7
30-08-2000,1375.95
31-08-2000,1394.1
04-09-2000,1427.75
05-09-2000,1428.25
06-09-2000,1435.35
07-09-2000,1439.75
08-09-2000,1450.05
11-09-2000,1456.35
12-09-2000,1467.65
13-09-2000,1456.15
14-09-2000,1445.3
15-09-2000,1417.2
18-09-2000,1354.35
19-09-2000,1317
20-09-2000,1342.9
21-09-2000,1329.85
22-09-2000,1266.45
25-09-2000,1292.55
26-09-2000,1267.9
27-09-2000,1292.55
28-09-2000,1266.4
29-09-2000,1271.65
03-10-2000,1282
04-10-2000,1297.8
05-10-2000,1284.75
06-10-2000,1285
09-10-2000,1267.3
10-10-2000,1238.95
11-10-2000,1201.9
12-10-2000,1206.25
13-10-2000,1176.75
16-10-2000,1175.45
17-10-2000,1158.05
18-10-2000,1136
19-10-2000,1166.15
20-10-2000,1172
23-10-2000,1143.95
24-10-2000,1152.45
25-10-2000,1183.9
26-10-2000,1186.3
27-10-2000,1178.7
30-10-2000,1167.15
31-10-2000,1172.75
01-11-2000,1200.8
02-11-2000,1224.85
03-11-2000,1242.05
06-11-2000,1240.25
07-11-2000,1246.75
08-11-2000,1266.8
09-11-2000,1269.95
10-11-2000,1239.55
13-11-2000,1208.05
14-11-2000,1242.85
15-11-2000,1247.05
16-11-2000,1233.25
17-11-2000,1236
20-11-2000,1237.6
21-11-2000,1235
22-11-2000,1222.35
23-11-2000,1216
24-11-2000,1225.2
27-11-2000,1252.9
28-11-2000,1272.75
29-11-2000,1264.75
30-11-2000,1268.15
01-12-2000,1276.2
04-12-2000,1275.6
05-12-2000,1284.65
06-12-2000,1298.55
07-12-2000,1302.5
08-12-2000,1313.7
11-12-2000,1332.15
12-12-2000,1333.35
13-12-2000,1354.3
14-12-2000,1349.35
15-12-2000,1312.6
18-12-2000,1317.6
19-12-2000,1310.5
20-12-2000,1295.25
21-12-2000,1277.4
22-12-2000,1242
26-12-2000,1212
27-12-2000,1228.3
28-12-2000,1248.95
29-12-2000,1263.55
01-01-2001,1254.3
02-01-2001,1271.8
03-01-2001,1291.25
04-01-2001,1307.65
05-01-2001,1327.25
08-01-2001,1309.25
09-01-2001,1311.65
10-01-2001,1287.3
11-01-2001,1280.4
12-01-2001,1286.75
15-01-2001,1286.75
16-01-2001,1293.05
17-01-2001,1297.9
18-01-2001,1305.95
19-01-2001,1329.1
22-01-2001,1348
23-01-2001,1355.2
24-01-2001,1365.95
25-01-2001,1370.1
29-01-2001,1342.05
30-01-2001,1379.7
31-01-2001,1371.7
01-02-2001,1359.15
02-02-2001,1378.85
05-02-2001,1382.6
06-02-2001,1387.1
07-02-2001,1370.8
08-02-2001,1395.5
09-02-2001,1405.7
12-02-2001,1402.2
13-02-2001,1391.2
14-02-2001,1393.35
15-02-2001,1416.7
16-02-2001,1381.35
19-02-2001,1384.8
20-02-2001,1383.85
21-02-2001,1370.1
22-02-2001,1355.1
23-02-2001,1320.45
26-02-2001,1312.4
27-02-2001,1295.55
28-02-2001,1351.4
01-03-2001,1358.05
02-03-2001,1306.35
05-03-2001,1271.45
07-03-2001,1290.5
08-03-2001,1292.85
09-03-2001,1254.75
12-03-2001,1197.95
13-03-2001,1124.7
14-03-2001,1194.2
15-03-2001,1217.15
16-03-2001,1193.55
19-03-2001,1186.7
20-03-2001,1170.95
21-03-2001,1207.1
22-03-2001,1187.55
23-03-2001,1161.3
26-03-2001,1161.5
27-03-2001,1177.75
28-03-2001,1206.2
29-03-2001,1195.1
30-03-2001,1148.2
02-04-2001,1138.1
03-04-2001,1149.25
04-04-2001,1136.65
06-04-2001,1139.6
09-04-2001,1128.35
10-04-2001,1103.05
11-04-2001,1066.8
12-04-2001,1024.9
16-04-2001,1044.6
17-04-2001,1067
18-04-2001,1103.4
19-04-2001,1144.45
20-04-2001,1144
23-04-2001,1149.75
24-04-2001,1146.3
25-04-2001,1155.35
26-04-2001,1143.75
27-04-2001,1101.3
30-04-2001,1125.25
02-05-2001,1137.2
03-05-2001,1122.05
04-05-2001,1130.05
07-05-2001,1139.2
08-05-2001,1148.95
09-05-2001,1149.25
10-05-2001,1144.95
11-05-2001,1140.5
14-05-2001,1140.8
15-05-2001,1145.3
16-05-2001,1151.15
17-05-2001,1174.95
18-05-2001,1172.8
21-05-2001,1169.45
22-05-2001,1168.1
23-05-2001,1179.1
24-05-2001,1181.85
25-05-2001,1174.9
28-05-2001,1193.2
29-05-2001,1198.45
30-05-2001,1177.55
31-05-2001,1167.9
01-06-2001,1148.05
04-06-2001,1127.2
05-06-2001,1115.6
06-06-2001,1115.7
07-06-2001,1112.35
08-06-2001,1126.6
11-06-2001,1131.1
12-06-2001,1127.15
13-06-2001,1129
14-06-2001,1112.75
15-06-2001,1087.75
18-06-2001,1078.3
19-06-2001,1096.65
20-06-2001,1097.6
21-06-2001,1095.2
22-06-2001,1087.65
25-06-2001,1067
26-06-2001,1096.6
27-06-2001,1096.1
28-06-2001,1094
29-06-2001,1107.9
02-07-2001,1100.75
03-07-2001,1069.8
04-07-2001,1067.95
05-07-2001,1069.75
06-07-2001,1065.1
09-07-2001,1059.5
10-07-2001,1072.05
11-07-2001,1083.65
12-07-2001,1105.5
13-07-2001,1110.45
16-07-2001,1105.55
17-07-2001,1103.1
18-07-2001,1091.95
19-07-2001,1085.9
20-07-2001,1077.7
23-07-2001,1070.65
24-07-2001,1072.55
25-07-2001,1064.2
26-07-2001,1053.4
27-07-2001,1051.7
30-07-2001,1061.45
31-07-2001,1072.85
01-08-2001,1063.15
02-08-2001,1066
03-08-2001,1074.6
06-08-2001,1075.25
07-08-2001,1072.1
08-08-2001,1068
09-08-2001,1070.65
10-08-2001,1071.15
13-08-2001,1063
14-08-2001,1075.5
16-08-2001,1078.95
17-08-2001,1069.2
20-08-2001,1063.75
21-08-2001,1068.7
23-08-2001,1071.5
24-08-2001,1069.15
27-08-2001,1072.55
28-08-2001,1070.65
29-08-2001,1067.45
30-08-2001,1064.15
31-08-2001,1053.75
03-09-2001,1048.05
04-09-2001,1048.2
05-09-2001,1045
06-09-2001,1036.1
07-09-2001,1035.2
10-09-2001,1033.4
11-09-2001,1023.4
12-09-2001,982.2
13-09-2001,971.7
14-09-2001,919.7
17-09-2001,872.25
18-09-2001,900.2
19-09-2001,912.2
20-09-2001,898.8
21-09-2001,854.2
24-09-2001,869.05
25-09-2001,861.4
26-09-2001,873.7
27-09-2001,890
28-09-2001,913.85
01-10-2001,910.1
03-10-2001,899.65
04-10-2001,911.65
05-10-2001,914.6
08-10-2001,901.95
09-10-2001,912.7
10-10-2001,940.35
11-10-2001,954.9
12-10-2001,960.4
15-10-2001,963.4
16-10-2001,971.25
17-10-2001,986.25
18-10-2001,972.05
19-10-2001,976.65
22-10-2001,976.4
23-10-2001,993.2
24-10-2001,991.2
25-10-2001,983.2
29-10-2001,977.45
30-10-2001,963.1
31-10-2001,971.9
01-11-2001,994
02-11-2001,997.6
05-11-2001,991.05
06-11-2001,1001.9
07-11-2001,987.5
08-11-2001,997.7
09-11-2001,1004.05
12-11-2001,1010.9
13-11-2001,1005.4
14-11-2001,1015.8
15-11-2001,1035.7
19-11-2001,1068.15
20-11-2001,1050.2
21-11-2001,1056.35
22-11-2001,1062.45
23-11-2001,1059
26-11-2001,1080.6
27-11-2001,1076.05
28-11-2001,1070.8
29-11-2001,1067.15
03-12-2001,1065.4
04-12-2001,1077.7
05-12-2001,1104.55
06-12-2001,1110.45
07-12-2001,1112.3
10-12-2001,1115.25
11-12-2001,1110.2
12-12-2001,1107.65
13-12-2001,1098.75
14-12-2001,1087.85
18-12-2001,1082.3
19-12-2001,1060.75
20-12-2001,1062
21-12-2001,1050.85
24-12-2001,1048.5
26-12-2001,1034.25
27-12-2001,1020
28-12-2001,1033.8
31-12-2001,1059.05
01-01-2002,1055.3
02-01-2002,1060.75
03-01-2002,1072.25
04-01-2002,1096.2
07-01-2002,1100.15
08-01-2002,1109.9
09-01-2002,1102.8
10-01-2002,1098.2
11-01-2002,1088.55
14-01-2002,1109.8
15-01-2002,1094.15
16-01-2002,1090.3
17-01-2002,1109.2
18-01-2002,1093.15
21-01-2002,1091.35
22-01-2002,1092.85
23-01-2002,1089.4
24-01-2002,1085.3
25-01-2002,1080.1
28-01-2002,1071.35
29-01-2002,1071.65
30-01-2002,1067.45
31-01-2002,1075.4
01-02-2002,1081.65
04-02-2002,1076.9
05-02-2002,1074.25
06-02-2002,1113.1
07-02-2002,1110.45
08-02-2002,1123.75
11-02-2002,1131.55
12-02-2002,1129.5
13-02-2002,1135.1
14-02-2002,1150
15-02-2002,1159.95
18-02-2002,1172.85
19-02-2002,1158.9
20-02-2002,1145.95
21-02-2002,1149.85
22-02-2002,1163.5
25-02-2002,1165.45
26-02-2002,1189.4
27-02-2002,1189.2
28-02-2002,1142.05
01-03-2002,1178
04-03-2002,1177.35
05-03-2002,1178.5
06-03-2002,1172.6
07-03-2002,1193.05
08-03-2002,1187.65
11-03-2002,1167.85
12-03-2002,1150.45
13-03-2002,1157.05
14-03-2002,1159.45
15-03-2002,1169.75
18-03-2002,1169.3
19-03-2002,1152.15
20-03-2002,1155.6
21-03-2002,1144.2
22-03-2002,1138.45
26-03-2002,1123.05
27-03-2002,1123.35
28-03-2002,1129.55
01-04-2002,1138.95
02-04-2002,1136.95
03-04-2002,1123.5
04-04-2002,1145.9
05-04-2002,1141.95
08-04-2002,1135.25
09-04-2002,1126.7
10-04-2002,1138.5
11-04-2002,1143.6
12-04-2002,1146.5
15-04-2002,1134.15
16-04-2002,1118.75
17-04-2002,1125.1
18-04-2002,1129
19-04-2002,1100.3
22-04-2002,1104.15
23-04-2002,1106
24-04-2002,1110.6
25-04-2002,1094.3
26-04-2002,1097.4
29-04-2002,1074.2
30-04-2002,1084.5
02-05-2002,1093.3
03-05-2002,1096.95
06-05-2002,1100.95
07-05-2002,1110.7
08-05-2002,1117.6
09-05-2002,1127.6
10-05-2002,1116.4
13-05-2002,1119.65
14-05-2002,1115.1
15-05-2002,1107.8
16-05-2002,1092.8
17-05-2002,1090.65
20-05-2002,1074.35
21-05-2002,1049.2
22-05-2002,1045.3
23-05-2002,1026.75
24-05-2002,1067
27-05-2002,1062.7
28-05-2002,1038.2
29-05-2002,1041.65
30-05-2002,1032.15
31-05-2002,1028.8
03-06-2002,1039.75
04-06-2002,1045.4
05-06-2002,1064.2
06-06-2002,1064.35
07-06-2002,1048.8
10-06-2002,1069.9
11-06-2002,1097.05
12-06-2002,1092.8
13-06-2002,1082.85
14-06-2002,1085.7
17-06-2002,1088.9
18-06-2002,1074.95
19-06-2002,1062.9
20-06-2002,1070.05
21-06-2002,1062.55
24-06-2002,1061.85
25-06-2002,1055.4
26-06-2002,1044.2
27-06-2002,1048.55
28-06-2002,1057.8
01-07-2002,1068.95
02-07-2002,1068.05
03-07-2002,1069.9
04-07-2002,1070.55
05-07-2002,1073.8
08-07-2002,1082.05
09-07-2002,1080.3
10-07-2002,1071.7
11-07-2002,1056.6
12-07-2002,1058.25
15-07-2002,1048
16-07-2002,1035.95
17-07-2002,1032.55
18-07-2002,1041.3
19-07-2002,1035.9
22-07-2002,1012
23-07-2002,1021.9
24-07-2002,1004.05
25-07-2002,1001.55
26-07-2002,973.5
29-07-2002,971.65
30-07-2002,960.65
31-07-2002,958.9
01-08-2002,957.7
02-08-2002,954.75
05-08-2002,963.25
06-08-2002,966.65
07-08-2002,969.1
08-08-2002,953.55
09-08-2002,961.95
12-08-2002,969.85
13-08-2002,976.05
14-08-2002,969.65
16-08-2002,979.25
19-08-2002,979.85
20-08-2002,988.55
21-08-2002,988.45
22-08-2002,985.7
23-08-2002,995.2
26-08-2002,998.85
27-08-2002,987.7
28-08-2002,985.7
29-08-2002,987.25
30-08-2002,1010.6
02-09-2002,1013.5
03-09-2002,1001.1
04-09-2002,1006.95
05-09-2002,1008.6
06-09-2002,995.2
09-09-2002,998.55
11-09-2002,998.85
12-09-2002,1001.65
13-09-2002,992
16-09-2002,985.75
17-09-2002,994.9
18-09-2002,983.6
19-09-2002,976.05
20-09-2002,969.6
23-09-2002,970.3
24-09-2002,966.2
25-09-2002,970.05
26-09-2002,969.9
27-09-2002,976.45
30-09-2002,963.15
01-10-2002,955.2
03-10-2002,948.2
04-10-2002,948.2
07-10-2002,954.75
08-10-2002,960.8
09-10-2002,954.75
10-10-2002,958.45
11-10-2002,971.05
14-10-2002,972.45
16-10-2002,973.6
17-10-2002,973.3
18-10-2002,971.65
21-10-2002,967.35
22-10-2002,962.5
23-10-2002,957.35
24-10-2002,946.9
25-10-2002,932.2
28-10-2002,922.7
29-10-2002,936.9
30-10-2002,937.75
31-10-2002,951.4
01-11-2002,951.45
04-11-2002,962.1
05-11-2002,962.3
07-11-2002,960.7
08-11-2002,956.95
11-11-2002,954.05
12-11-2002,959.85
13-11-2002,962.65
14-11-2002,971.9
15-11-2002,990.35
18-11-2002,996.85
20-11-2002,1001.6
21-11-2002,1008.75
22-11-2002,1020.15
25-11-2002,1026.2
26-11-2002,1036.15
27-11-2002,1031.1
28-11-2002,1049.7
29-11-2002,1050.15
02-12-2002,1067.9
03-12-2002,1055
04-12-2002,1036.4
05-12-2002,1045.95
06-12-2002,1069.8
09-12-2002,1058.65
10-12-2002,1063.7
11-12-2002,1069.75
12-12-2002,1077
13-12-2002,1086.2
16-12-2002,1078.45
17-12-2002,1073.25
18-12-2002,1077.95
19-12-2002,1076
20-12-2002,1079.3
23-12-2002,1076
24-12-2002,1085
26-12-2002,1094.8
27-12-2002,1098.4
30-12-2002,1091.95
31-12-2002,1093.5
01-01-2003,1100.15
02-01-2003,1093.05
03-01-2003,1089.6
06-01-2003,1084.35
07-01-2003,1081.8
08-01-2003,1089.35
09-01-2003,1097.35
10-01-2003,1080.25
13-01-2003,1073.75
14-01-2003,1078.95
15-01-2003,1085
16-01-2003,1088.35
17-01-2003,1086.5
20-01-2003,1076.35
21-01-2003,1077.9
22-01-2003,1082.9
23-01-2003,1070.9
24-01-2003,1056.05
27-01-2003,1037.65
28-01-2003,1046.2
29-01-2003,1037.2
30-01-2003,1034.6
31-01-2003,1041.85
03-02-2003,1055.3
04-02-2003,1054.8
05-02-2003,1047.4
06-02-2003,1063.6
07-02-2003,1057.5
10-02-2003,1048.6
11-02-2003,1048
12-02-2003,1044.45
14-02-2003,1036
17-02-2003,1058.2
18-02-2003,1059.3
19-02-2003,1064.3
20-02-2003,1065.6
21-02-2003,1066.15
24-02-2003,1070.15
25-02-2003,1055.55
26-02-2003,1049.65
27-02-2003,1052.95
28-02-2003,1063.4
03-03-2003,1058.85
04-03-2003,1046.6
05-03-2003,1040.7
06-03-2003,1031.25
07-03-2003,1017.1
10-03-2003,1006.7
11-03-2003,1014.55
12-03-2003,1001.7
13-03-2003,999.65
17-03-2003,993
19-03-2003,1003.9
20-03-2003,1025.25
21-03-2003,1030.55
24-03-2003,1013.9
25-03-2003,1011.3
26-03-2003,1013.85
27-03-2003,1002.7
28-03-2003,1000.6
31-03-2003,978.2
01-04-2003,984.3
02-04-2003,999.4
03-04-2003,1009.15
04-04-2003,1016.95
07-04-2003,1031.5
08-04-2003,1018.1
09-04-2003,1004.85
10-04-2003,962.2
11-04-2003,949.8
15-04-2003,951.2
16-04-2003,958.65
17-04-2003,940.7
21-04-2003,947.2
22-04-2003,943.5
23-04-2003,934.2
24-04-2003,929.7
25-04-2003,924.3
28-04-2003,929.5
29-04-2003,932.3
30-04-2003,934.05
02-05-2003,938.3
05-05-2003,945.4
06-05-2003,951.85
07-05-2003,950.15
08-05-2003,941.55
09-05-2003,937.85
12-05-2003,936
13-05-2003,944.2
14-05-2003,952.15
15-05-2003,959.85
16-05-2003,973.1
19-05-2003,966.55
20-05-2003,971.55
21-05-2003,968
22-05-2003,963.25
23-05-2003,967.9
26-05-2003,982.45
27-05-2003,976.85
28-05-2003,990.8
29-05-2003,1002.6
30-05-2003,1006.8
02-06-2003,1015.15
03-06-2003,1010.65
04-06-2003,1021.05
05-06-2003,1035.05
06-06-2003,1046.4
09-06-2003,1052.1
10-06-2003,1037.8
11-06-2003,1044.1
12-06-2003,1051.3
13-06-2003,1056.2
16-06-2003,1051.8
17-06-2003,1081.95
18-06-2003,1086.75
19-06-2003,1092.55
20-06-2003,1100.25
23-06-2003,1089.2
24-06-2003,1085.35
25-06-2003,1106.65
26-06-2003,1116.35
27-06-2003,1125.55
30-06-2003,1134.15
01-07-2003,1130.7
02-07-2003,1133.8
03-07-2003,1144.65
04-07-2003,1138.45
07-07-2003,1140.55
08-07-2003,1145.9
09-07-2003,1141.05
10-07-2003,1162.35
11-07-2003,1161.65
14-07-2003,1171.5
15-07-2003,1159.85
16-07-2003,1168.75
17-07-2003,1152
18-07-2003,1140
21-07-2003,1115.8
22-07-2003,1109.2
23-07-2003,1119.05
24-07-2003,1139.45
25-07-2003,1162.75
28-07-2003,1169.2
29-07-2003,1174.75
30-07-2003,1183
31-07-2003,1185.85
01-08-2003,1195.75
04-08-2003,1203.6
05-08-2003,1184.45
06-08-2003,1171.05
07-08-2003,1196.95
08-08-2003,1222.65
11-08-2003,1232.85
12-08-2003,1234.75
13-08-2003,1246.9
14-08-2003,1247.75
18-08-2003,1281.4
19-08-2003,1277.7
20-08-2003,1287.4
21-08-2003,1300.95
22-08-2003,1311.15
25-08-2003,1271.1
26-08-2003,1318.2
27-08-2003,1340.3
28-08-2003,1341.05
29-08-2003,1356.55
01-09-2003,1375.95
02-09-2003,1385.45
03-09-2003,1359.35
04-09-2003,1372.7
05-09-2003,1398.4
08-09-2003,1417.35
09-09-2003,1407.05
10-09-2003,1409.55
11-09-2003,1403.15
12-09-2003,1372.1
15-09-2003,1329.25
16-09-2003,1357.95
17-09-2003,1341.6
18-09-2003,1302.35
19-09-2003,1322.15
22-09-2003,1302.9
23-09-2003,1328.2
24-09-2003,1372.05
25-09-2003,1357.2
26-09-2003,1386.95
29-09-2003,1399.95
30-09-2003,1417.1
01-10-2003,1420.85
03-10-2003,1449.3
06-10-2003,1478.9
07-10-2003,1477.85
08-10-2003,1478.6
09-10-2003,1502.1
10-10-2003,1523.1
13-10-2003,1546.75
14-10-2003,1520.8
15-10-2003,1537
16-10-2003,1555.7
17-10-2003,1569.45
20-10-2003,1542.7
21-10-2003,1506.5
22-10-2003,1494.1
23-10-2003,1470.45
24-10-2003,1506.05
27-10-2003,1485.3
28-10-2003,1481.75
29-10-2003,1498.45
30-10-2003,1516.85
31-10-2003,1555.9
03-11-2003,1601.65
04-11-2003,1618.7
05-11-2003,1609.15
06-11-2003,1612.2
07-11-2003,1592.05
10-11-2003,1594.5
11-11-2003,1601.15
12-11-2003,1603.8
13-11-2003,1579.95
14-11-2003,1550.45
17-11-2003,1579.9
18-11-2003,1564.4
19-11-2003,1540.6
20-11-2003,1522.3
21-11-2003,1540.7
24-11-2003,1543.9
25-11-2003,1568.65
27-11-2003,1598.35
28-11-2003,1615.25
01-12-2003,1657.65
02-12-2003,1658.5
03-12-2003,1670.5
04-12-2003,1675.2
05-12-2003,1645.8
08-12-2003,1646.25
09-12-2003,1675.85
10-12-2003,1686.9
11-12-2003,1695.4
12-12-2003,1698.9
15-12-2003,1723.95
16-12-2003,1736.25
17-12-2003,1733.25
18-12-2003,1756.1
19-12-2003,1778.55
22-12-2003,1789.15
23-12-2003,1780.3
24-12-2003,1808.7
26-12-2003,1837.05
29-12-2003,1874.05
30-12-2003,1873.25
31-12-2003,1879.75
01-01-2004,1912.25
02-01-2004,1946.05
05-01-2004,1955
06-01-2004,1926.7
07-01-2004,1916.75
08-01-2004,1968.55
09-01-2004,1971.9
12-01-2004,1945.6
13-01-2004,1963.6
14-01-2004,1982.15
15-01-2004,1944.45
16-01-2004,1900.65
19-01-2004,1935.35
20-01-2004,1893.25
21-01-2004,1824.6
22-01-2004,1770.5
23-01-2004,1847.55
27-01-2004,1904.7
28-01-2004,1863.1
29-01-2004,1843.6
30-01-2004,1809.75
03-02-2004,1769
04-02-2004,1822.2
05-02-2004,1804.5
06-02-2004,1833.65
09-02-2004,1880.7
10-02-2004,1880.75
11-02-2004,1891.5
12-02-2004,1885.3
13-02-2004,1913.6
16-02-2004,1913.55
17-02-2004,1920.1
18-02-2004,1916.45
19-02-2004,1858.3
20-02-2004,1852.65
23-02-2004,1808.2
24-02-2004,1821.35
25-02-2004,1786.8
26-02-2004,1765.8
27-02-2004,1800.3
01-03-2004,1852.7
03-03-2004,1860.4
04-03-2004,1843.85
05-03-2004,1867.7
08-03-2004,1885.25
09-03-2004,1866.05
10-03-2004,1844.35
11-03-2004,1805.4
12-03-2004,1812.2
15-03-2004,1763.4
16-03-2004,1749.35
17-03-2004,1749.85
18-03-2004,1716.65
19-03-2004,1725.1
22-03-2004,1685
23-03-2004,1696.4
24-03-2004,1692.1
25-03-2004,1704.45
26-03-2004,1747.5
29-03-2004,1762.05
30-03-2004,1750.15
31-03-2004,1771.9
01-04-2004,1819.65
02-04-2004,1841.1
